The data below was generated for educational purpose and does not contain sensitive information.,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
ID,Major,HighSchoolGPA,SATScores,AppliedtoanotherUC,AdmittedtoanotherUC,FirstGeneration,Gender,TotalHSHonorsCoursesTaken,MathPlacementScore,FirstMathClassGrade,@1stSemesterGPA,Retained1stYear,Graduated
281780,Biological Sciences,3.81,870,No,No,Yes,F,4,6,A+,3.5,Y,Yes
252044,Biological Sciences,3.79,880,Yes,Yes,No,M,4,6,A+,3.5,Y,Yes
282278,Biological Sciences,3.81,1020,Yes,Yes,No,M,12,6,A+,3.5,Y,Yes
279206,Biological Sciences,3.81,1140,Yes,No,No,M,0,6,A+,3.5,Y,Yes
252842,Biological Sciences,3.79,1170,Yes,Yes,Yes,F,0,6,A+,3.5,Y,Yes
118852,Biological Sciences,3.65,1070,Yes,No,Yes,M,0,8,A+,3.5,Y,Yes
192656,Biological Sciences,3.72,930,No,No,No,M,1,5,A-,3.54,N,No
280556,Biological Sciences,3.81,930,Yes,No,No,F,9,7,C-,3.55,N,No
89680,Biological Sciences,2.89,770,Yes,Yes,No,M,0,2,A,3.6,N,No
174406,Biological Sciences,3.7,620,Yes,Yes,Yes,M,8,8,A,3.6,N,No
268712,Biological Sciences,3.8,940,No,No,No,M,1,5,A-,3.6,N,No
257704,Biological Sciences,3.79,570,No,No,Yes,M,10,7,B,3.6,N,No
177798,Biological Sciences,3.7,920,No,No,No,F,0,7,B+,3.6,N,No
153934,Biological Sciences,2.88,910,No,No,No,F,0,3,A,3.6,Y,No
175212,Biological Sciences,3.7,570,No,No,Yes,F,7,9,B,3.6,Y,No
145200,Biological Sciences,2.86,1210,Yes,Yes,No,F,6,7,C+,3.61,N,No
250184,Biological Sciences,3.78,950,No,No,No,F,1,6,A,3.65,N,No
149244,Biological Sciences,3.07,860,Yes,Yes,No,F,0,2,A,3.7,N,No
273064,Biological Sciences,3.11,980,Yes,Yes,No,F,0,2,A,3.75,Y,Yes
88482,Biological Sciences,2.68,620,No,No,No,F,6,7,A,3.8,Y,No
261892,Biological Sciences,3.09,1160,Yes,Yes,No,M,6,3,W,3.86,N,No
278248,Biological Sciences,3.12,1150,Yes,Yes,No,M,0,3,A+,3.93,N,No
74044,Biological Sciences,3.6,1240,Yes,Yes,Yes,F,8,3,A+,4,Y,Yes
97026,Chemical Sciences,3.62,900,Yes,Yes,No,M,0,3,F,1.1,N,No
129818,Chemical Sciences,3.66,970,Yes,Yes,Yes,M,10,3,F,1.69,N,No
129732,Chemical Sciences,3.66,690,Yes,Yes,No,F,0,2,F,1.7,N,No
67014,Chemical Sciences,3.6,710,Yes,Yes,Yes,M,10,8,C,1.71,Y,No
108976,Chemical Sciences,3.63,1180,Yes,Yes,No,F,0,8,A+,1.77,N,No
112592,Chemical Sciences,3.64,1120,Yes,Yes,No,F,12,8,A+,1.78,N,No
137234,Chemical Sciences,3.66,840,Yes,Yes,Yes,F,0,4,A-,1.9,N,No
179212,Chemical Sciences,2.95,1230,Yes,Yes,No,M,0,5,D-,1.9,N,No
284880,Chemical Sciences,3.82,1040,Yes,No,No,F,0,8,D+,1.9,Y,Yes
280590,Chemical Sciences,3.12,990,Yes,No,Yes,F,0,8,I,1.96,Y,Yes
133668,Chemical Sciences,3.66,1070,Yes,No,Yes,F,0,6,C,2,N,No
103968,Chemical Sciences,3.63,1010,Yes,No,Yes,M,0,2,D+,2,N,No
65462,Chemical Sciences,3.59,1100,Yes,No,No,M,0,7,F,2,Y,Yes
74864,Chemical Sciences,3.6,910,Yes,Yes,Yes,F,0,3,C-,2.1,Y,No
183632,Chemical Sciences,3.71,720,No,No,Yes,F,4,8,D+,2.12,Y,No
273892,Chemical Sciences,3.81,580,Yes,Yes,No,M,14,7,A,2.2,N,No
279428,Chemical Sciences,3.12,1080,Yes,No,No,F,0,4,A+,2.2,Y,Yes
71770,Chemical Sciences,3.6,820,Yes,Yes,No,F,6,8,C,2.25,Y,Yes
67618,Chemical Sciences,3.6,680,No,No,Yes,M,0,3,C-,2.25,Y,Yes
77474,Chemical Sciences,3.6,1090,Yes,Yes,No,M,0,3,F,2.25,Y,Yes
152800,Chemical Sciences,3.68,1020,Yes,Yes,No,M,7,7,C-,2.25,Y,Yes
102688,Chemical Sciences,3.63,1050,Yes,No,No,M,0,5,D+,2.25,Y,Yes
84802,Chemical Sciences,3.61,1140,Yes,No,Yes,M,0,8,A+,2.25,Y,No
77488,Chemical Sciences,3.6,950,Yes,Yes,Yes,M,0,9,A+,2.25,Y,No
142072,Chemical Sciences,2.85,920,Yes,Yes,No,F,0,9,C+,2.25,Y,No
78244,Chemical Sciences,3.6,960,Yes,Yes,No,F,8,9,A+,2.25,Y,Yes
280264,Chemical Sciences,3.81,1110,Yes,Yes,Yes,M,0,2,D,2.3,N,No
85952,Chemical Sciences,3.61,1060,Yes,No,Yes,F,8,9,A+,2.3,Y,No
273164,Chemical Sciences,3.8,1280,Yes,Yes,No,M,0,9,A+,2.3,Y,No
270292,Chemical Sciences,3.8,950,Yes,Yes,Yes,M,0,3,D,2.3,Y,Yes
70408,Chemical Sciences,2.35,1000,Yes,Yes,No,F,0,2,F,2.3,Y,Yes
269802,Chemical Sciences,3.1,930,No,No,No,F,0,2,F,2.4,N,No
80804,Chemical Sciences,3.61,970,Yes,No,Yes,F,0,7,C-,2.5,N,No
67650,Chemical Sciences,3.6,710,Yes,Yes,Yes,F,18,3,C,2.5,Y,No
183168,Chemical Sciences,3.71,810,Yes,Yes,Yes,F,0,9,D,2.5,Y,No
203120,Chemical Sciences,3.73,1100,Yes,Yes,Yes,M,0,9,D,2.5,Y,No
109066,Chemical Sciences,3.63,1030,Yes,Yes,No,M,0,4,F,2.59,Y,Yes
109046,Chemical Sciences,3.63,830,No,No,Yes,F,0,4,C-,2.6,N,No
114740,Chemical Sciences,3.65,980,Yes,Yes,Yes,M,0,4,C-,2.6,N,No
95502,Chemical Sciences,3.62,1110,Yes,No,Yes,F,0,4,C-,2.6,N,No
149326,Chemical Sciences,3.68,980,Yes,Yes,Yes,F,0,10,A+,2.6,Y,No
66868,Chemical Sciences,3.6,940,Yes,Yes,Yes,M,10,10,A+,2.6,Y,Yes
65088,Chemical Sciences,3.59,1070,Yes,Yes,Yes,F,8,10,A+,2.6,Y,Yes
123758,Chemical Sciences,3.65,1010,Yes,Yes,Yes,F,0,4,C-,2.61,N,No
126216,Chemical Sciences,3.65,1100,Yes,No,Yes,M,0,4,C-,2.62,N,No
273308,Chemical Sciences,3.8,1100,Yes,Yes,No,F,14,10,A+,2.68,N,No
101516,Chemical Sciences,2.66,1070,Yes,Yes,No,F,0,4,C+,2.68,Y,Yes
186254,Chemical Sciences,2.96,960,Yes,Yes,Yes,F,0,10,I,2.7,N,No
61368,Chemical Sciences,3.59,1040,Yes,Yes,Yes,M,8,1,A-,2.7,Y,No
110752,Chemical Sciences,3.64,840,Yes,Yes,No,M,4,3,A-,2.7,Y,No
158454,Chemical Sciences,3.68,920,Yes,No,No,M,0,5,B,2.7,Y,No
65168,Chemical Sciences,3.59,1010,Yes,Yes,Yes,F,8,1,C-,2.7,Y,No
263966,Chemical Sciences,3.1,740,No,No,No,F,0,7,A-,2.7,Y,Yes
33480,Chemical Sciences,3.59,1150,Yes,Yes,Yes,M,2,10,B,2.71,N,No
63618,Chemical Sciences,3.59,1070,Yes,Yes,No,M,12,6,C+,2.75,Y,No
78266,Chemical Sciences,2.57,860,Yes,No,Yes,F,0,5,D,2.75,Y,Yes
65418,Chemical Sciences,2.43,790,Yes,No,No,M,0,2,F,2.75,Y,Yes
282696,Chemical Sciences,3.12,1020,Yes,No,No,M,0,2,F,2.75,Y,Yes
70636,Chemical Sciences,3.6,1100,Yes,No,No,F,0,2,F,2.75,Y,Yes
155196,Chemical Sciences,3.68,810,No,No,No,F,12,6,C,2.8,N,No
119524,Chemical Sciences,3.65,1010,Yes,No,Yes,M,11,5,A+,2.9,N,No
283740,Chemical Sciences,3.82,970,Yes,No,No,F,0,1,D+,2.9,Y,Yes
97846,Chemical Sciences,3.62,1080,Yes,No,No,M,0,5,A-,2.93,N,No
102508,Chemical Sciences,3.63,910,No,No,No,M,0,3,B+,3,Y,Yes
77926,Chemical Sciences,2.56,1080,Yes,No,No,M,0,3,W,3,Y,Yes
177014,Chemical Sciences,3.7,780,Yes,Yes,Yes,M,2,8,A,3.05,N,No
222626,Chemical Sciences,3.75,590,No,No,No,F,0,5,B,3.05,N,No
67498,Chemical Sciences,3.6,780,Yes,Yes,Yes,F,8,5,W,3.05,Y,Yes
105076,Chemical Sciences,3.63,1250,Yes,Yes,No,F,0,5,A+,3.1,Y,Yes
227576,Chemical Sciences,3.76,1020,Yes,No,No,M,0,4,A+,3.1,Y,Yes
278638,Chemical Sciences,3.81,1060,Yes,Yes,No,M,2,5,A+,3.14,Y,Yes
71856,Chemical Sciences,3.6,940,Yes,No,Yes,M,14,6,A+,3.2,Y,Yes
81090,Chemical Sciences,3.61,540,Yes,Yes,Yes,F,0,6,B+,3.3,N,No
103204,Chemical Sciences,3.63,820,No,No,Yes,M,11,7,A-,3.3,Y,No
104980,Chemical Sciences,3.63,1190,Yes,Yes,Yes,F,0,6,A+,3.3,Y,Yes
74906,Chemical Sciences,3.6,990,Yes,No,Yes,F,12,6,A,3.31,N,No
146150,Chemical Sciences,3.68,960,Yes,Yes,Yes,M,4,6,A+,3.35,N,No
176850,Chemical Sciences,3.7,1220,Yes,Yes,Yes,M,8,6,A+,3.4,N,No
183086,Chemical Sciences,3.71,950,No,No,Yes,F,0,6,A+,3.43,Y,Yes
67338,Chemical Sciences,3.6,880,Yes,Yes,No,F,2,6,A,3.45,N,No
223342,Chemical Sciences,3.75,920,Yes,Yes,No,F,0,6,A+,3.45,Y,No
69342,Chemical Sciences,2.63,950,Yes,Yes,Yes,F,14,7,A,3.45,Y,Yes
111100,Chemical Sciences,3.64,950,Yes,No,Yes,F,2,4,A+,3.5,Y,Yes
206116,Chemical Sciences,3.73,970,Yes,No,Yes,F,12,6,A+,3.5,Y,Yes
278586,Chemical Sciences,3.12,920,No,No,No,M,0,5,B+,3.54,N,No
185074,Chemical Sciences,3.71,920,Yes,No,No,M,2,5,A,3.6,Y,Yes
224048,Chemical Sciences,3.75,830,Yes,Yes,Yes,F,5,7,B+,3.72,N,No
75416,Chemical Sciences,3.6,1090,Yes,Yes,No,F,16,3,A+,4,N,No
265308,Computer Science & Engineering,3.8,1030,Yes,No,Yes,F,0,7,C,1.1,N,No
83196,Computer Science & Engineering,2.52,1070,Yes,Yes,No,F,6,5,D,1.1,N,No
75138,Computer Science & Engineering,2.42,1280,Yes,Yes,Yes,F,12,1,D,1.1,N,No
280002,Computer Science & Engineering,3.81,1110,Yes,No,No,F,0,1,F,1.7,N,No
148100,Computer Science & Engineering,3.68,1010,Yes,Yes,No,M,6,3,F,1.71,N,No
67596,Computer Science & Engineering,3.6,740,Yes,Yes,Yes,M,8,8,D,1.73,N,No
74130,Computer Science & Engineering,3.6,1130,Yes,Yes,Yes,F,8,8,A+,1.74,N,No
198016,Computer Science & Engineering,3.72,920,Yes,Yes,No,M,0,2,F,1.75,N,No
175626,Computer Science & Engineering,3.7,860,Yes,Yes,Yes,M,0,3,D,1.85,Y,Yes
174456,Computer Science & Engineering,3.7,990,Yes,No,Yes,F,0,3,D,1.85,Y,Yes
179270,Computer Science & Engineering,3.7,1020,Yes,Yes,Yes,M,8,7,A,1.9,N,No
170874,Computer Science & Engineering,3.7,810,No,No,No,M,5,10,A,1.9,N,No
225210,Computer Science & Engineering,3.75,850,No,No,Yes,M,4,7,B-,1.9,N,No
132536,Computer Science & Engineering,3.66,1250,Yes,Yes,No,M,0,3,D-,1.9,N,No
177446,Computer Science & Engineering,3.7,750,No,No,No,F,0,8,D-,1.9,N,No
248806,Computer Science & Engineering,3.78,1100,Yes,No,No,M,13,8,A+,1.9,Y,Yes
165162,Computer Science & Engineering,2.91,1130,Yes,Yes,Yes,M,0,8,I,1.91,Y,Yes
179390,Computer Science & Engineering,3.7,760,Yes,Yes,Yes,F,0,8,I,1.99,Y,No
273036,Computer Science & Engineering,3.8,980,Yes,Yes,No,M,0,6,D+,2,N,No
107012,Computer Science & Engineering,3.63,940,Yes,Yes,No,F,0,5,F,2,N,No
73518,Computer Science & Engineering,3.6,910,No,No,No,F,0,2,F,2,N,No
70392,Computer Science & Engineering,3.6,1100,Yes,Yes,No,F,0,2,F,2,N,No
262682,Computer Science & Engineering,3.1,970,Yes,Yes,Yes,M,9,7,C-,2,Y,Yes
240260,Computer Science & Engineering,3.77,770,No,No,No,F,0,6,D-,2,Y,Yes
236784,Computer Science & Engineering,3.77,810,No,No,No,M,0,6,D-,2,Y,Yes
79670,Computer Science & Engineering,3.6,740,Yes,Yes,Yes,F,6,6,D-,2,Y,Yes
189550,Computer Science & Engineering,3.72,830,No,No,Yes,M,0,8,I,2,Y,Yes
256366,Computer Science & Engineering,3.79,1120,Yes,Yes,Yes,M,0,6,C,2,Y,Yes
233364,Computer Science & Engineering,3.05,1250,Yes,Yes,No,F,9,2,F,2,Y,Yes
120206,Computer Science & Engineering,3.65,920,Yes,No,No,M,0,5,F,2,Y,Yes
181042,Computer Science & Engineering,2.95,1260,Yes,Yes,Yes,F,0,3,D+,2.1,Y,No
229764,Computer Science & Engineering,3.76,1280,Yes,Yes,No,M,0,2,F,2.1,Y,No
84128,Computer Science & Engineering,3.61,1110,Yes,No,Yes,F,2,8,A+,2.1,Y,Yes
64320,Computer Science & Engineering,3.59,940,Yes,Yes,Yes,F,10,8,C+,2.1,Y,Yes
73494,Computer Science & Engineering,3.6,840,No,No,No,M,2,5,D,2.1,Y,Yes
243314,Computer Science & Engineering,3.07,930,No,No,No,M,6,3,D,2.1,Y,Yes
66026,Computer Science & Engineering,2.35,940,Yes,No,No,F,0,3,F,2.1,Y,Yes
150448,Computer Science & Engineering,3.68,920,Yes,Yes,No,F,0,5,A,2.12,Y,No
169160,Computer Science & Engineering,3.7,920,Yes,Yes,Yes,M,6,8,A+,2.12,Y,No
203754,Computer Science & Engineering,3.73,910,Yes,No,Yes,M,4,8,A+,2.12,Y,Yes
168990,Computer Science & Engineering,3.7,1020,Yes,Yes,No,M,8,8,A+,2.12,Y,Yes
202244,Computer Science & Engineering,3.73,680,No,No,Yes,M,0,8,B,2.12,Y,Yes
238318,Computer Science & Engineering,3.77,920,Yes,No,No,M,0,8,A+,2.15,Y,No
219864,Computer Science & Engineering,3.75,1130,Yes,Yes,No,F,0,8,A+,2.15,Y,No
248310,Computer Science & Engineering,3.78,800,Yes,Yes,No,F,8,8,C,2.15,Y,Yes
65220,Computer Science & Engineering,3.59,1110,Yes,Yes,No,M,0,6,F,2.15,Y,Yes
125126,Computer Science & Engineering,3.65,800,Yes,Yes,No,M,12,8,C,2.25,Y,Yes
66398,Computer Science & Engineering,2.36,1030,Yes,Yes,Yes,F,0,1,D,2.25,Y,Yes
176390,Computer Science & Engineering,3.7,820,Yes,Yes,No,F,3,5,D,2.25,Y,Yes
75098,Computer Science & Engineering,3.6,1210,Yes,Yes,No,M,7,8,A+,2.25,Y,No
87072,Computer Science & Engineering,3.61,920,No,No,Yes,F,0,8,A+,2.25,Y,No
66496,Computer Science & Engineering,3.6,1190,Yes,Yes,No,M,10,9,W,2.25,Y,No
74844,Computer Science & Engineering,3.6,600,Yes,Yes,Yes,F,6,9,A,2.25,Y,Yes
153808,Computer Science & Engineering,3.68,1270,Yes,Yes,No,M,7,4,A+,2.25,Y,Yes
256916,Computer Science & Engineering,3.09,1100,Yes,No,Yes,F,12,9,W,2.25,Y,Yes
224814,Computer Science & Engineering,3.75,560,No,No,No,M,2,8,C-,2.3,N,No
157546,Computer Science & Engineering,3.68,870,Yes,Yes,Yes,F,14,9,C+,2.3,N,No
279302,Computer Science & Engineering,3.81,900,Yes,Yes,Yes,F,0,2,D,2.3,N,No
242548,Computer Science & Engineering,3.77,1020,Yes,Yes,No,F,0,4,A+,2.3,Y,No
114376,Computer Science & Engineering,3.65,940,Yes,No,Yes,M,0,9,A+,2.3,Y,No
74582,Computer Science & Engineering,3.6,1180,Yes,Yes,Yes,F,6,3,D,2.3,Y,Yes
123382,Computer Science & Engineering,3.65,750,No,No,Yes,F,0,9,D+,2.4,N,No
279938,Computer Science & Engineering,3.12,1070,Yes,Yes,Yes,F,0,9,D+,2.4,N,No
267450,Computer Science & Engineering,3.1,1070,Yes,Yes,No,M,0,2,F,2.4,N,No
70896,Computer Science & Engineering,3.06,1160,Yes,Yes,Yes,M,6,3,D,2.41,N,No
32452,Computer Science & Engineering,3.06,550,Yes,Yes,Yes,F,0,3,C,2.43,N,No
98774,Computer Science & Engineering,2.66,1110,Yes,No,No,F,6,1,D,2.5,N,No
65204,Computer Science & Engineering,4.22,1290,Yes,Yes,Yes,F,7,6,A,2.5,Y,No
54840,Computer Science & Engineering,4.1,1560,Yes,Yes,Yes,M,6,6,A-,2.5,Y,No
57936,Computer Science & Engineering,4.1,1290,Yes,Yes,Yes,F,6,6,A-,2.5,Y,No
281696,Computer Science & Engineering,3.81,830,Yes,Yes,No,F,10,9,C+,2.5,Y,No
191634,Computer Science & Engineering,3.72,840,No,No,Yes,F,0,9,D,2.5,Y,No
52352,Computer Science & Engineering,4.1,1430,Yes,No,Yes,F,6,6,A-,2.5,Y,Yes
151378,Computer Science & Engineering,2.88,1050,Yes,Yes,No,M,13,10,A+,2.55,Y,Yes
279170,Computer Science & Engineering,3.81,880,Yes,Yes,No,F,10,4,A+,2.6,N,No
144412,Computer Science & Engineering,3.67,1230,Yes,Yes,No,F,0,10,A+,2.6,N,No
180368,Computer Science & Engineering,3.7,1040,Yes,Yes,Yes,F,0,4,I,2.6,N,No
125138,Computer Science & Engineering,3.65,940,Yes,No,No,F,14,4,A+,2.6,Y,No
99910,Computer Science & Engineering,3.63,1040,Yes,Yes,Yes,M,18,10,A+,2.6,Y,No
234328,Computer Science & Engineering,3.05,1150,Yes,Yes,Yes,M,7,10,A+,2.6,Y,Yes
67546,Computer Science & Engineering,3.6,790,Yes,Yes,Yes,F,0,10,B-,2.6,Y,Yes
221396,Computer Science & Engineering,3.75,770,Yes,Yes,Yes,F,13,10,B-,2.62,Y,Yes
190504,Computer Science & Engineering,3.72,1180,Yes,Yes,Yes,M,0,10,I,2.7,N,No
281680,Computer Science & Engineering,3.81,920,Yes,Yes,Yes,M,8,10,A+,2.7,Y,No
244862,Computer Science & Engineering,3.77,770,No,No,No,F,0,10,D-,2.7,Y,No
195268,Computer Science & Engineering,3.72,870,No,No,No,F,0,10,D-,2.7,Y,No
39234,Computer Science & Engineering,4.14,1250,Yes,Yes,Yes,F,0,7,B,2.7,Y,No
237800,Computer Science & Engineering,3.77,690,No,No,No,M,0,6,A-,2.7,Y,Yes
31462,Computer Science & Engineering,3.59,1140,Yes,Yes,Yes,F,2,8,B,2.7,Y,Yes
281688,Computer Science & Engineering,3.81,590,Yes,Yes,No,M,9,10,B-,2.7,Y,Yes
93582,Computer Science & Engineering,2.62,1010,Yes,No,No,F,0,10,F,2.7,Y,Yes
79312,Computer Science & Engineering,2.48,1100,Yes,Yes,No,F,0,10,F,2.7,Y,Yes
76888,Computer Science & Engineering,3.6,1110,Yes,Yes,No,M,6,1,W,2.72,N,No
76862,Computer Science & Engineering,3.6,1000,Yes,Yes,Yes,F,7,1,W,2.72,Y,Yes
77828,Computer Science & Engineering,3.6,920,Yes,Yes,No,M,0,2,F,2.75,Y,No
187232,Computer Science & Engineering,2.96,1040,Yes,No,No,F,0,4,C+,2.75,Y,Yes
149330,Computer Science & Engineering,2.87,1070,Yes,No,No,M,0,4,C+,2.75,Y,Yes
141784,Computer Science & Engineering,2.85,1250,Yes,Yes,Yes,F,0,1,C+,2.8,N,No
99418,Computer Science & Engineering,3.63,890,Yes,Yes,Yes,M,1,8,B+,2.8,Y,No
153388,Computer Science & Engineering,3.68,1240,Yes,Yes,No,M,10,1,A+,2.8,Y,Yes
159664,Computer Science & Engineering,3.68,1120,Yes,No,No,M,8,1,W,2.8,Y,Yes
178732,Computer Science & Engineering,3.7,720,No,No,Yes,M,12,9,C+,2.89,N,No
112234,Computer Science & Engineering,3.64,840,No,No,No,F,10,7,B,2.9,N,No
79080,Computer Science & Engineering,3.6,840,Yes,Yes,Yes,M,6,5,D,2.9,N,No
160226,Computer Science & Engineering,3.69,850,Yes,Yes,Yes,M,10,5,D,2.9,N,No
77500,Computer Science & Engineering,3.6,890,Yes,Yes,No,F,6,5,D,2.9,N,No
74610,Computer Science & Engineering,3.6,750,Yes,Yes,No,F,14,5,D-,2.9,N,No
222726,Computer Science & Engineering,3.75,1010,Yes,No,Yes,M,9,5,A,2.9,Y,Yes
78456,Computer Science & Engineering,3.6,940,Yes,Yes,Yes,M,18,5,A+,2.9,Y,Yes
39232,Computer Science & Engineering,4.14,1240,Yes,No,Yes,F,2,7,B-,2.9,Y,Yes
162102,Computer Science & Engineering,3.69,1140,Yes,Yes,No,F,9,5,A+,2.91,Y,Yes
190088,Computer Science & Engineering,3.72,1010,Yes,Yes,No,F,10,5,A+,2.95,Y,Yes
63674,Computer Science & Engineering,3.59,1220,Yes,Yes,Yes,M,6,2,C+,3,Y,No
45720,Computer Science & Engineering,3.59,1110,Yes,Yes,Yes,M,9,2,A+,3,Y,Yes
149398,Computer Science & Engineering,3.68,590,No,No,Yes,F,9,10,B,3,Y,Yes
64312,Computer Science & Engineering,4.2,1320,Yes,No,No,M,1,3,A,3,Y,Yes
236688,Computer Science & Engineering,3.05,1250,Yes,Yes,No,M,7,2,I,3,Y,Yes
184370,Computer Science & Engineering,3.71,920,No,No,No,F,0,6,A,3.05,N,No
86902,Computer Science & Engineering,3.61,940,Yes,Yes,No,M,0,9,A,3.05,N,No
67418,Computer Science & Engineering,3.6,1180,Yes,Yes,No,F,6,2,A+,3.05,N,No
106690,Computer Science & Engineering,3.63,830,Yes,Yes,Yes,M,1,5,B,3.05,N,No
68020,Computer Science & Engineering,3.6,1050,Yes,Yes,Yes,F,0,2,I,3.05,Y,No
208220,Computer Science & Engineering,3.73,1000,Yes,Yes,Yes,M,0,2,I,3.1,N,No
271476,Computer Science & Engineering,3.8,770,Yes,No,No,M,0,10,B,3.1,Y,Yes
165064,Computer Science & Engineering,3.01,970,Yes,No,Yes,F,5,7,B+,3.1,Y,Yes
282242,Computer Science & Engineering,3.81,1090,Yes,No,No,F,8,2,A+,3.1,Y,Yes
112270,Computer Science & Engineering,3.64,920,No,No,Yes,F,10,5,A+,3.1,Y,Yes
91548,Computer Science & Engineering,3.62,980,Yes,Yes,Yes,F,4,5,A+,3.1,Y,Yes
264422,Computer Science & Engineering,3.8,960,Yes,Yes,No,M,8,2,I,3.1,Y,Yes
253454,Computer Science & Engineering,3.79,720,Yes,Yes,No,M,0,6,A-,3.2,N,No
209514,Computer Science & Engineering,3.74,1230,Yes,Yes,Yes,F,4,5,A+,3.2,N,No
67580,Computer Science & Engineering,3.6,990,Yes,Yes,Yes,M,3,6,A+,3.2,Y,Yes
70980,Computer Science & Engineering,3.6,1010,Yes,Yes,Yes,F,4,6,A+,3.2,Y,Yes
163220,Computer Science & Engineering,3.69,860,No,No,No,M,9,8,A,3.2,Y,Yes
74344,Computer Science & Engineering,3.6,810,No,No,Yes,F,2,6,A+,3.2,Y,Yes
67926,Computer Science & Engineering,3.6,780,No,No,No,M,6,6,W,3.2,Y,Yes
199108,Computer Science & Engineering,3.72,1010,Yes,No,No,F,0,7,B+,3.25,Y,No
261900,Computer Science & Engineering,3.8,1220,Yes,Yes,Yes,F,14,4,A-,3.27,N,No
68178,Computer Science & Engineering,3,900,No,No,No,F,7,2,B+,3.27,Y,Yes
248354,Computer Science & Engineering,3.78,1210,Yes,Yes,Yes,F,8,3,A+,3.28,N,No
159350,Computer Science & Engineering,3.68,930,No,No,No,F,16,5,A,3.3,N,No
279644,Computer Science & Engineering,3.81,870,No,No,No,M,8,8,B+,3.3,N,No
74990,Computer Science & Engineering,3.6,940,No,No,No,F,11,5,B+,3.3,Y,No
155912,Computer Science & Engineering,3.68,910,No,No,Yes,M,14,6,B+,3.3,Y,No
34018,Computer Science & Engineering,3.59,1090,Yes,Yes,Yes,M,9,7,B+,3.3,Y,No
161594,Computer Science & Engineering,3,620,Yes,Yes,No,F,1,7,A,3.3,Y,Yes
87620,Computer Science & Engineering,2.77,690,No,No,No,F,6,3,A-,3.3,Y,Yes
106742,Computer Science & Engineering,3.63,940,No,No,Yes,F,0,6,A+,3.3,Y,Yes
85918,Computer Science & Engineering,3.61,1110,Yes,No,Yes,F,0,6,A+,3.3,Y,Yes
149644,Computer Science & Engineering,3.68,610,No,No,No,M,10,6,B+,3.3,Y,Yes
75534,Computer Science & Engineering,3.6,790,No,No,Yes,F,6,6,B+,3.3,Y,Yes
115958,Computer Science & Engineering,3.65,800,No,No,Yes,F,8,6,B+,3.3,Y,Yes
119348,Computer Science & Engineering,3.65,810,No,No,Yes,F,6,6,B+,3.3,Y,Yes
141894,Computer Science & Engineering,3.66,950,Yes,Yes,No,F,2,6,A+,3.33,Y,Yes
161130,Computer Science & Engineering,3.69,1240,Yes,Yes,Yes,F,2,6,A+,3.4,N,No
177516,Computer Science & Engineering,3.7,1130,Yes,Yes,Yes,M,6,6,A+,3.4,Y,No
153664,Computer Science & Engineering,3.68,610,No,No,Yes,F,2,5,A,3.43,N,No
199106,Computer Science & Engineering,3.72,950,Yes,Yes,Yes,M,2,6,A+,3.45,Y,No
202740,Computer Science & Engineering,3.73,920,No,No,No,M,0,6,A+,3.45,Y,No
61652,Computer Science & Engineering,3.59,1010,Yes,No,No,M,0,7,A,3.45,Y,Yes
127950,Computer Science & Engineering,3.65,960,Yes,No,No,M,5,4,B,3.45,Y,Yes
203022,Computer Science & Engineering,3.73,1130,Yes,Yes,Yes,M,0,6,A+,3.45,Y,Yes
241630,Computer Science & Engineering,3.77,970,Yes,No,No,M,10,6,A+,3.46,Y,Yes
117270,Computer Science & Engineering,3.65,1020,Yes,Yes,No,M,6,6,A-,3.5,N,No
162758,Computer Science & Engineering,3,570,No,No,No,M,4,8,B,3.5,N,No
250352,Computer Science & Engineering,3.08,1210,Yes,Yes,No,F,8,6,I,3.5,N,No
282908,Computer Science & Engineering,3.81,840,No,No,No,F,2,6,A+,3.5,Y,No
100686,Computer Science & Engineering,3.63,1120,Yes,No,No,M,8,6,A+,3.5,Y,No
272060,Computer Science & Engineering,3.8,1120,Yes,Yes,No,M,0,6,A+,3.5,Y,No
63578,Computer Science & Engineering,3.59,920,Yes,No,Yes,M,6,6,B-,3.5,Y,Yes
182620,Computer Science & Engineering,3.71,1020,Yes,No,No,M,0,7,B+,3.5,Y,Yes
148624,Computer Science & Engineering,3.68,940,Yes,No,Yes,M,0,6,A+,3.54,N,No
169020,Computer Science & Engineering,3.7,950,No,No,No,M,10,5,A-,3.6,N,No
188156,Computer Science & Engineering,3.72,980,Yes,Yes,Yes,M,11,6,A+,3.6,N,No
77130,Computer Science & Engineering,2.75,870,Yes,Yes,No,F,0,2,A,3.6,Y,Yes
63018,Computer Science & Engineering,3.59,970,Yes,No,No,M,14,7,B,3.72,N,No
78218,Computer Science & Engineering,3.6,1120,Yes,Yes,No,F,0,9,A+,3.72,Y,Yes
132612,Computer Science & Engineering,3.66,1140,Yes,Yes,No,M,0,7,B+,3.75,N,No
162124,Computer Science & Engineering,3.69,1270,Yes,Yes,No,M,12,7,A+,4,N,No
167172,Computer Science & Engineering,3.75,970,Yes,Yes,Yes,M,2,8,A+,4,Y,No
147700,Economics,3.68,800,Yes,Yes,No,M,0,3,F,1.73,Y,No
124914,Economics,3.65,1110,Yes,Yes,No,M,8,8,A+,1.78,Y,Yes
